Job Name,Location,Salary,Qualifications
AI/ML,"Pasadena, CA","$68,640 - $74,000 a year",Bilingual; Spanish; Google Suite; Microsoft Excel; Management; Microsoft Office; Master's degree; SQL; Korean; Records management; Bachelor's degree; Data analytics; IT; Ellucian; Data visualization; Senior level; AI; 2 years; Communication skills; HTML
AI/ML,"Burlington, MA",Estimated: $63.7K - $157K a year,Oracle; Doctoral degree; Computer Science; PyTorch; Research; Java; Analysis skills; Machine learning; Doctor of Philosophy; Senior level; AI; Multithreading; Machine learning frameworks; Communication skills; Python; Debugging
AI/ML,"San Francisco, CA",Estimated: $111K - $179K a year,Research; Senior level; AI
AI/ML,"Upland, CA",Up to $24 an hour,Customer service; Writing skills; Mid-level; Microsoft Office; Real Estate Broker; Real Estate License; Driver's License; Real Estate; Organizational skills; Office management; AI; Grammar Experience; 2 years; Communication skills; Editing; Negotiation
AI/ML,"Jersey City, NJ",From $40 an hour,Clinical research; Doctoral degree; English; Mid-level; Master's degree; Doctor of Philosophy; AI
AI/ML,"Quincy, MA","$100,000 - $160,000 a year",Jira; CI/CD; Computer Science; Kubernetes; Full-stack development; System design; UNIX; Git; Mid-level; Java; 8 years; SQL; Analysis skills; Docker; Bachelor's degree; Machine learning; JavaScript; Quality control; Organizational skills; APIs; Agile; IT; Financial services; Service-oriented architecture; Maven; AI; Jenkins; Communication skills; Python
AI/ML,"Redmond, WA","$137,600 - $294,000 a year",Computer science; Doctoral degree; Research; 3 years; Intelligence experience; Senior level; AI
AI/ML,"Washington, DC","$275,000 - $310,000 a year",Management; 11+ years; Senior level; AI; Communication skills
AI/ML,"Kalamazoo, MI",From $20 an hour,Writing skills; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level
AI/ML,Remote,Estimated: $122K - $167K a year,Doctoral degree; 5 years; Algorithms; Analysis skills; Machine learning; Doctor of Philosophy; Model deployment; Deep learning; Physics; Business requirements; Senior level
AI/ML,"Minneapolis, MN","$130,210 - $176,167 a year",Microsoft Powerpoint; TensorFlow; Power BI; 7 years; Microsoft Excel; Business intelligence; Financial modeling; Project planning; Microsoft Office; Tableau; Master's degree; SQL; Supervising experience; Bachelor's degree; Product development; Machine learning; Model deployment; Product management; Data analytics; Project implementation; Agile; Product strategy; Data science; Senior level; AI; Master of Business Administration; Leadership; Communication skills; Python; MLOps; Generative AI; Data Science; Analytics
AI/ML,"San Francisco, CA","$178,600 - $241,800 a year",5 years; AI (as product category for technical sales engineers); Business Process Model and Notation (BPMN); AI tools proficiency; 11+ years; Business development; Analysis skills; Machine learning research; Bachelor's degree; Machine learning; Deep learning; Strategic consulting; Agile; 9 years; Senior level; AI strategy; AI; Go-to-market strategy; AI applications; Consultative selling; IT consulting; 10 years
AI/ML,"Bellevue, WA","$166,400 - $287,700 a year",Program management; Management; 3 years; Project management; Team management; Product management; Mentoring; Recruiting; Software development; Web services; Business coaching; Intelligence experience; Senior level; AI; Leadership; Communication skills; Design patterns
AI/ML,United States,$45 - $48 an hour,Bilingual; French; 3 years; High school diploma or GED; Bachelor's degree; Recruiting; Technical recruiting; Senior level; AI; Python
AI/ML,"New York, NY","$125,500 - $212,800 a year",MATLAB; SAS; R; Data analysis skills; Mid-level; 3 years; SQL; Machine learning; Continuous integration; Perl; Natural language processing; Scripting; AI; Python
AI/ML,"Annapolis Junction, MD","$143,700 - $207,100 a year",TensorFlow; 7 years; Doctoral degree; Bachelor of Science; Master's degree; AWS; Bachelor's degree; Machine learning; XGBoost; Doctor of Philosophy; Assembly language; Master of Science; Natural language processing; TS/SCI with Polygraph; Keras; Machine learning libraries; Senior level; Associate's degree
AI/ML,"Sunnyvale, CA","$143,100 - $264,200 a year",Management; Kubernetes; Data structures; Google Cloud Platform; Java; Algorithms; AWS; Docker; Machine learning; Feature extraction; Natural language processing; Model training; 1 year; Senior level; AI; Communication skills; Python; Generative AI
AI/ML,"New York, NY",From $40 an hour,Doctoral degree; Calculus; English; Mid-level; Master's degree; Doctor of Philosophy; Algebra; Data science; AI
AI/ML,Remote,"$145,000 - $175,000 a year",AI chatbots; TensorFlow; Azure; PyTorch; Text-to-speech; System design; Google Cloud Platform; Research; Pandas; Jupyter; AWS; Machine learning; Natural language processing; Text classification; Senior level; AI; Communication skills; Python; spaCy
AI/ML,"Wichita, KS",$15 - $18 an hour,MATLAB; High school diploma or GED; Analysis skills; Machine learning; Scripting; Computer skills; Manufacturing; AI; Plastics injection molding; Communication skills; Python; Entry level
AI/ML,"Mountain View, CA",N/A,3 years; Bachelor's degree; Machine learning; Product management; Senior level; AI; Leadership; Communication skills
AI/ML,"Newport News, VA",Estimated: $57.6K - $74.8K a year,Engineering; Mid-level; Master's degree; Bachelor's degree; Machine learning; Under 1 year
AI/ML,Remote,"$94,000 - $143,000 a year",Microsoft Excel; Supply chain; ERP systems; NetSuite; 3PL; 3 years; Warehouse management; Bachelor's degree; Supply chain management; Warehouse experience; Logistics; Senior level; AI; Business; Supply Chain Management; Communication skills
AI/ML,"Seattle, WA","$159,650 a year",Doctoral degree; Doctor of Philosophy; AI; CompTIA Project+; Entry level
AI/ML,"New York, NY","$165,500 - $293,800 a year",Program management; Master's degree; Project management; Bachelor's degree; Machine learning; Release management; Natural language processing; Data pipelines; Organizational skills; Senior level; Leadership; Communication skills; Negotiation
AI/ML,Remote,"From $100,000 a year",Internet of things; Blockchain; Engineering; Mid-level; Cost control; 3 years; Project management; Bachelor's degree; AI; Business; Leadership; Communication skills; GIS
AI/ML,United States,Estimated: $25.1K - $147K a year,English; Mid-level; Computer skills; AI
AI/ML,Remote,From $40 an hour,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML
AI/ML,"Newark, NJ",From $40 an hour,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Software development; Swift; AI; Grammar Experience; Python; HTML
AI/ML,"Sunnyvale, CA","$143,900 - $216,900 a year",Post-production; 7 years; Adobe Creative Suite; Graphic design; Cinema 4D; Senior level; AI; Communication skills; Maya
AI/ML,Remote,"$90,000 - $150,000 a year",Management; R; Quantization; Google Cloud Platform; Mid-level; Bash; C++; Machine learning; Scripting; Computer networking; Model training; Linux; AI; Communication skills; Python; Shell Scripting; MLOps
AI/ML,"New Bedford, MA",From $20 an hour,Writing skills; Journalism; English; Research; Bachelor's degree; AI; Grammar Experience; Entry level; Copywriting
AI/ML,"Princeton, NJ",Estimated: $46.5K - $60.4K a year,Statistics; Doctoral degree; Machine learning; Doctor of Philosophy; Senior level; AI; Python
AI/ML,"New York, NY","$75,000 - $100,000 a year",Enterprise software; Mid-level; Algorithms; AI; Communication skills; Under 1 year
AI/ML,"Miami, FL","$100,000 - $150,000 a year",Microsoft Excel; 5 years; SQL; Forecasting; Data analytics; ETL; Senior level; AI; Communication skills; Analytics
AI/ML,Remote,$600 a day,3D animation; 2D animation; Mid-level; Adobe Premiere; AI; Video editing; Communication skills; Generative AI
AI/ML,Remote,"$142,000 - $196,000 a year",Statistics; Kotlin; Law; Kubernetes; Mid-level; Machine learning; AI; 4 years; Communication skills; Python
AI/ML,"Santa Clara, CA","$136,000 - $160,000 a year",TensorFlow; Torch; Computer Science; RESTful API; Bachelor of Science; Spark; R; Java; Master's degree; Algorithms; Pandas; C++; C; Bachelor's degree; Machine learning; Distributed systems; Scala; Deep learning; REST; Natural language processing; Apache; Senior level; AI; Python; Generative AI; Hadoop
AI/ML,"New York, NY","$136,000 - $212,800 a year",MATLAB; Doctoral degree; Sales; R; Master's degree; Doctor of Philosophy; Natural language processing; Scripting; Agile; Senior level; AI; 4 years; Python
AI/ML,"New York, NY","$97,000 - $189,000 a year",Data modeling; Sales; R; MongoDB; Tableau; SQL; AWS; Analysis skills; Research data collection; Senior level; AI; Communication skills; Python; Generative AI; Analytics
AI/ML,Ohio,$25 - $30 an hour,Curriculum development; Public speaking; English; Mid-level; Driver's License; Presentation skills; Bachelor's degree; AI; Adult learning; Communication skills; Teaching; Under 1 year
AI/ML,"Hebron, OH",Estimated: $66.3K - $84.7K a year,Microsoft Powerpoint; Microsoft Word; Microsoft Excel; Microsoft Outlook; Inventory control; Inventory management; SAP; ERP systems; Mid-level; Microsoft Office; MRP; APICS Certification; Analysis skills; Bachelor's degree; Continuous improvement; Product management; Forecasting; SAP Supply Chain Management; SAP ERP; AI; 2 years; Communication skills
AI/ML,"Newport News, VA",Estimated: $36.8K - $47.3K a year,High school diploma or GED; Machine learning; Micrometer; Trade school; Entry level; Under 1 year
AI/ML,"Chicago, IL","$200,000 - $250,000 a year",Statistics; Management; Computer Science; Data lake; Azure Data Lake; Google Cloud Platform; HITRUST; Data governance; Snowflake; 8 years; AWS; Bachelor's degree; Machine learning; Data management; Natural language processing; IT; Cybersecurity; Senior level; AI; Leadership; Communication skills; Data Science; Analytics
AI/ML,Remote,From $40 an hour,Bilingual; Doctoral degree; Mid-level; Master's degree; Doctor of Philosophy; Chemistry; AI
AI/ML,"Belen, NM",From $17 an hour,Photography; Geography; Mid-level; Microsoft Office; GPS; High school diploma or GED; Analysis skills; Driver's License; Machine learning; Aviation; Computer skills; Communication skills; Time management; GIS
AI/ML,Remote,$25 - $30 an hour,Curriculum development; Writing skills; Master's degree; Analysis skills; Machine learning; Lesson planning; Case studies; Senior level; AI; Editing; Generative AI
AI/ML,"Redmond, WA","$81,900 - $174,600 a year",Computer science; UI development; Azure; Node.js; Computer Science; React; RESTful API; Software deployment; Enterprise software; DevOps; C#; NoSQL; Microsoft Dynamics 365; .NET; Java; Master's degree; SQL; C++; C; Bachelor's degree; JavaScript; UX; 1 year; Senior level; AI; Python; SDLC
AI/ML,Remote,"$263,000 - $420,000 a year",Team management; Senior level; AI; Leadership; Communication skills; Under 1 year
AI/ML,"Seattle, WA",Estimated: $186K - $300K a year,TensorFlow; Law; Doctoral degree; Computer Science; PyTorch; Text-to-speech; Data analysis skills; Google Cloud Platform; Master's degree; Algorithms; AWS; Digitization; Doctor of Philosophy; Master of Science; Deep learning; Natural language processing; APIs; Cloud computing; Training & development; Keras; Machine learning libraries; Senior level; AI; Leadership; 2 years; Communication skills
AI/ML,"Chicago, IL","$99,000 - $115,000 a year",Curriculum development; Master's degree; Senior level; AI; Communication skills; Teaching; Master of Fine Arts
AI/ML,Remote,Estimated: $70.3K - $107K a year,English; Mid-level; 3 years; AI
AI/ML,"San Diego, CA",Estimated: $91.3K - $130K a year,AI models; Doctoral degree; Computer Science; Bachelor of Science; Research; Master's degree; Machine learning; Doctor of Philosophy; Mentoring; Computer Engineering; Senior level; AI; Communication skills; Teaching
AI/ML,"Cambridge, MA",Estimated: $114K - $151K a year,AI models; TensorFlow; Doctoral degree; PyTorch; Google Cloud Platform; AWS; Machine learning; Doctor of Philosophy; Distributed systems; Agile; Data science; Distributed computing; Senior level; AI; Machine learning frameworks; Python
AI/ML,"Albuquerque, NM",Estimated: $90.8K - $164K a year,Scikit-learn; TensorFlow; Top Secret Clearance; PyTorch; Spectroscopy; Bachelor's degree; Machine learning; Cloud computing; Senior level; AI
AI/ML,Remote,Estimated: $49.6K - $78.7K a year,AI chatbots; Data storage; SAS; English; Mid-level; SQL; Machine learning; Model deployment; Fine-tuning; SaaS platforms; B2B; AI; Machine learning frameworks; 2 years; Communication skills
AI/ML,"Newport News, VA","$75,816 - $84,214 a year",CI/CD; Azure; Oracle; Military; DevOps; Visual Studio; C#; System architecture; Microsoft SQL Server; Git; Test-driven development; .NET; Java; High school diploma or GED; C++; C; Bachelor's degree; Product development; Machine learning; SharePoint; IT; Manufacturing; Associate's degree; Communication skills; Python; Entry level; Under 1 year; SDLC; Information Technology; Design patterns
